id,accumulate_type,petbase_field,field_match_type,petbase_field_param,petbase_need_persent,pool_id,bonus_type,bonus_param,weight,weight_season_badge,is_rare,enabletime,disabletime
105593,,pet_evolution_id,3,136,8000,115001,1,115454,48,0|0|0|0|0|0,True,,
105594,,pet_evolution_id,3,136,8000,115001,1,115455,48,0|0|0|0|0|0,True,,
105595,,pet_evolution_id,3,136,8000,115001,1,115458,48,0|0|0|0|0|0,True,,
105596,,pet_evolution_id,3,136,8000,115001,1,115462,48,0|0|0|0|0|0,True,,
105597,,pet_evolution_id,3,136,8000,115001,1,115460,48,0|0|0|0|0|0,True,,
105598,,pet_evolution_id,3,136,8000,115001,1,115465,48,0|0|0|0|0|0,True,,
105599,,pet_evolution_id,3,186,8000,115001,1,115448,48,0|0|0|0|0|0,True,,
105600,,pet_evolution_id,3,186,8000,115001,1,115451,48,0|0|0|0|0|0,True,,
105601,,pet_evolution_id,3,186,8000,115001,1,115454,48,0|0|0|0|0|0,True,,
105602,,pet_evolution_id,3,186,8000,115001,1,115455,48,0|0|0|0|0|0,True,,
105607,,pet_evolution_id,3,186,8000,115001,1,115458,48,0|0|0|0|0|0,True,,
105608,,pet_evolution_id,3,186,8000,115001,1,115462,48,0|0|0|0|0|0,True,,
105609,,pet_evolution_id,3,186,8000,115001,1,115460,48,0|0|0|0|0|0,True,,
105610,,pet_evolution_id,3,186,8000,115001,1,115465,48,0|0|0|0|0|0,True,,
105611,,pet_evolution_id,3,188,8000,115001,1,115448,48,0|0|0|0|0|0,True,,
105612,,pet_evolution_id,3,188,8000,115001,1,115451,48,0|0|0|0|0|0,True,,
105613,,pet_evolution_id,3,188,8000,115001,1,115454,48,0|0|0|0|0|0,True,,
105614,,pet_evolution_id,3,188,8000,115001,1,115455,48,0|0|0|0|0|0,True,,
105615,,pet_evolution_id,3,188,8000,115001,1,115458,48,0|0|0|0|0|0,True,,
105616,,pet_evolution_id,3,188,8000,115001,1,115462,48,0|0|0|0|0|0,True,,
105617,,pet_evolution_id,3,188,8000,115001,1,115460,48,0|0|0|0|0|0,True,,
105618,,pet_evolution_id,3,188,8000,115001,1,115465,48,0|0|0|0|0|0,True,,
105619,,pet_evolution_id,3,101,8000,115001,1,115448,77,0|0|0|0|0|0,True,,
105620,,pet_evolution_id,3,101,8000,115001,1,115451,77,0|0|0|0|0|0,True,,
105621,,pet_evolution_id,3,101,8000,115001,1,115454,77,0|0|0|0|0|0,True,,
105622,,pet_evolution_id,3,101,8000,115001,1,115455,77,0|0|0|0|0|0,True,,
105623,S1_EVO_15,pet_evolution_id,3,101,8000,115001,1,115458,4598,0|0|0|0|0|0,True,,
105624,,pet_evolution_id,3,101,8000,115001,1,115462,77,0|0|0|0|0|0,True,,
105625,,pet_evolution_id,3,101,8000,115001,1,115460,77,0|0|0|0|0|0,True,,
105626,,pet_evolution_id,3,101,8000,115001,1,115465,77,0|0|0|0|0|0,True,,
105627,S1_SKILLDAM_ICE,pet_evolution_id,3,124,8000,115001,1,115448,726,0|0|0|0|0|0,True,,
105628,,pet_evolution_id,3,124,8000,115001,1,115451,56,0|0|0|0|0|0,True,,
105629,,pet_evolution_id,3,124,8000,115001,1,115454,56,0|0|0|0|0|0,True,,
105630,,pet_evolution_id,3,124,8000,115001,1,115455,56,0|0|0|0|0|0,True,,
105631,S1_SKILLDAM_ICE,pet_evolution_id,3,124,8000,115001,1,115458,726,0|0|0|0|0|0,True,,
105632,,pet_evolution_id,3,124,8000,115001,1,115462,56,0|0|0|0|0|0,True,,
105633,,pet_evolution_id,3,124,8000,115001,1,115460,56,0|0|0|0|0|0,True,,
105634,,pet_evolution_id,3,124,8000,115001,1,115465,56,0|0|0|0|0|0,True,,
105635,S1_CHAOS,pet_evolution_id,3,51,8000,115001,1,115448,201,0|0|0|0|0|0,True,,
105636,S1_CHAOS,pet_evolution_id,3,51,8000,115001,1,115451,201,0|0|0|0|0|0,True,,
105637,S1_CHAOS,pet_evolution_id,3,51,8000,115001,1,115454,201,0|0|0|0|0|0,True,,
105638,S1_CHAOS,pet_evolution_id,3,51,8000,115001,1,115455,201,0|0|0|0|0|0,True,,
105639,S1_CHAOS,pet_evolution_id,3,51,8000,115001,1,115458,201,0|0|0|0|0|0,True,,
105640,S1_CHAOS,pet_evolution_id,3,51,8000,115001,1,115462,201,0|0|0|0|0|0,True,,
105641,S1_CHAOS,pet_evolution_id,3,51,8000,115001,1,115460,201,0|0|0|0|0|0,True,,
105642,S1_CHAOS,pet_evolution_id,3,51,8000,115001,1,115465,201,0|0|0|0|0|0,True,,
105643,S1_CHAOS,pet_evolution_id,3,174,8000,115001,1,115448,201,0|0|0|0|0|0,True,,
105644,S1_CHAOS,pet_evolution_id,3,174,8000,115001,1,115451,201,0|0|0|0|0|0,True,,
105649,S1_CHAOS,pet_evolution_id,3,174,8000,115001,1,115454,201,0|0|0|0|0|0,True,,
105650,S1_CHAOS,pet_evolution_id,3,174,8000,115001,1,115455,201,0|0|0|0|0|0,True,,
105651,S1_CHAOS,pet_evolution_id,3,174,8000,115001,1,115458,201,0|0|0|0|0|0,True,,
105652,S1_CHAOS,pet_evolution_id,3,174,8000,115001,1,115462,201,0|0|0|0|0|0,True,,
105653,S1_CHAOS,pet_evolution_id,3,174,8000,115001,1,115460,201,0|0|0|0|0|0,True,,
105654,S1_CHAOS,pet_evolution_id,3,174,8000,115001,1,115465,201,0|0|0|0|0|0,True,,
105655,S1_CHAOS,pet_evolution_id,3,96,8000,115001,1,115448,201,0|0|0|0|0|0,True,,
105656,S1_CHAOS,pet_evolution_id,3,96,8000,115001,1,115451,201,0|0|0|0|0|0,True,,
105657,S1_CHAOS,pet_evolution_id,3,96,8000,115001,1,115454,201,0|0|0|0|0|0,True,,
105658,S1_CHAOS,pet_evolution_id,3,96,8000,115001,1,115455,201,0|0|0|0|0|0,True,,
105659,S1_CHAOS,pet_evolution_id,3,96,8000,115001,1,115458,201,0|0|0|0|0|0,True,,
105660,S1_CHAOS,pet_evolution_id,3,96,8000,115001,1,115462,201,0|0|0|0|0|0,True,,
105661,S1_CHAOS,pet_evolution_id,3,96,8000,115001,1,115460,201,0|0|0|0|0|0,True,,
105662,S1_CHAOS,pet_evolution_id,3,96,8000,115001,1,115465,201,0|0|0|0|0|0,True,,
105663,,pet_evolution_id,3,31,8000,115001,1,115448,48,0|0|0|0|0|0,True,,
105664,,pet_evolution_id,3,31,8000,115001,1,115451,48,0|0|0|0|0|0,True,,
105665,,pet_evolution_id,3,31,8000,115001,1,115454,48,0|0|0|0|0|0,True,,
105666,,pet_evolution_id,3,31,8000,115001,1,115455,48,0|0|0|0|0|0,True,,
105667,,pet_evolution_id,3,31,8000,115001,1,115458,48,0|0|0|0|0|0,True,,
105668,,pet_evolution_id,3,31,8000,115001,1,115462,48,0|0|0|0|0|0,True,,
105669,,pet_evolution_id,3,31,8000,115001,1,115460,48,0|0|0|0|0|0,True,,
105670,,pet_evolution_id,3,31,8000,115001,1,115465,48,0|0|0|0|0|0,True,,
105671,S1_CHAOS,pet_evolution_id,3,52,8000,115001,1,115448,201,0|0|0|0|0|0,True,,
105672,S1_CHAOS,pet_evolution_id,3,52,8000,115001,1,115451,201,0|0|0|0|0|0,True,,
105673,S1_CHAOS,pet_evolution_id,3,52,8000,115001,1,115454,201,0|0|0|0|0|0,True,,
105674,S1_CHAOS,pet_evolution_id,3,52,8000,115001,1,115455,201,0|0|0|0|0|0,True,,
105675,S1_CHAOS,pet_evolution_id,3,52,8000,115001,1,115458,201,0|0|0|0|0|0,True,,
105676,S1_CHAOS,pet_evolution_id,3,52,8000,115001,1,115462,201,0|0|0|0|0|0,True,,
105677,S1_CHAOS,pet_evolution_id,3,52,8000,115001,1,115460,201,0|0|0|0|0|0,True,,
105678,S1_CHAOS,pet_evolution_id,3,52,8000,115001,1,115465,201,0|0|0|0|0|0,True,,
105679,,pet_evolution_id,3,55,8000,115001,1,115448,56,0|0|0|0|0|0,True,,
105680,,pet_evolution_id,3,55,8000,115001,1,115451,56,0|0|0|0|0|0,True,,
105681,,pet_evolution_id,3,55,8000,115001,1,115454,56,0|0|0|0|0|0,True,,
105682,S1_SKILLDAM_GRASS,pet_evolution_id,3,55,8000,115001,1,115455,726,0|0|0|0|0|0,True,,
105683,,pet_evolution_id,3,55,8000,115001,1,115458,56,0|0|0|0|0|0,True,,
105684,,pet_evolution_id,3,55,8000,115001,1,115462,56,0|0|0|0|0|0,True,,
105685,,pet_evolution_id,3,55,8000,115001,1,115460,56,0|0|0|0|0|0,True,,
105686,S1_SKILLDAM_GRASS,pet_evolution_id,3,55,8000,115001,1,115465,726,0|0|0|0|0|0,True,,
105691,S1_SKILLDAM_MOE,pet_evolution_id,3,54|214|215|216,8000,115001,1,115448,1089,0|0|0|0|0|0,True,,
105692,,pet_evolution_id,3,54|214|215|216,8000,115001,1,115451,52,0|0|0|0|0|0,True,,
105693,,pet_evolution_id,3,54|214|215|216,8000,115001,1,115454,52,0|0|0|0|0|0,True,,
105694,,pet_evolution_id,3,54|214|215|216,8000,115001,1,115455,52,0|0|0|0|0|0,True,,
105695,,pet_evolution_id,3,54|214|215|216,8000,115001,1,115458,52,0|0|0|0|0|0,True,,
105696,S1_SKILLDAM_MOE,pet_evolution_id,3,54|214|215|216,8000,115001,1,115462,1089,0|0|0|0|0|0,True,,
105697,,pet_evolution_id,3,54|214|215|216,8000,115001,1,115460,52,0|0|0|0|0|0,True,,
105698,,pet_evolution_id,3,54|214|215|216,8000,115001,1,115465,52,0|0|0|0|0|0,True,,
105699,S1_CHAOS,pet_evolution_id,3,10,8000,115001,1,115448,201,0|0|0|0|0|0,True,,
105700,S1_CHAOS,pet_evolution_id,3,10,8000,115001,1,115451,201,0|0|0|0|0|0,True,,
105701,S1_CHAOS,pet_evolution_id,3,10,8000,115001,1,115454,201,0|0|0|0|0|0,True,,
105702,S1_CHAOS,pet_evolution_id,3,10,8000,115001,1,115455,201,0|0|0|0|0|0,True,,
105703,S1_CHAOS,pet_evolution_id,3,10,8000,115001,1,115458,201,0|0|0|0|0|0,True,,
105704,S1_CHAOS,pet_evolution_id,3,10,8000,115001,1,115462,201,0|0|0|0|0|0,True,,
105705,S1_CHAOS,pet_evolution_id,3,10,8000,115001,1,115460,201,0|0|0|0|0|0,True,,
105706,S1_CHAOS,pet_evolution_id,3,10,8000,115001,1,115465,201,0|0|0|0|0|0,True,,
105707,S1_CHAOS,pet_evolution_id,3,67,8000,115001,1,115448,201,0|0|0|0|0|0,True,,
105708,S1_CHAOS,pet_evolution_id,3,67,8000,115001,1,115451,201,0|0|0|0|0|0,True,,
105709,S1_CHAOS,pet_evolution_id,3,67,8000,115001,1,115454,201,0|0|0|0|0|0,True,,
105710,S1_CHAOS,pet_evolution_id,3,67,8000,115001,1,115455,201,0|0|0|0|0|0,True,,
105711,S1_CHAOS,pet_evolution_id,3,67,8000,115001,1,115458,201,0|0|0|0|0|0,True,,
105712,S1_CHAOS,pet_evolution_id,3,67,8000,115001,1,115462,201,0|0|0|0|0|0,True,,
105713,S1_CHAOS,pet_evolution_id,3,67,8000,115001,1,115460,201,0|0|0|0|0|0,True,,
105714,S1_CHAOS,pet_evolution_id,3,67,8000,115001,1,115465,201,0|0|0|0|0|0,True,,
105715,,pet_evolution_id,3,223,8000,115001,1,115448,131,0|0|0|0|0|0,True,,
105716,,pet_evolution_id,3,223,8000,115001,1,115451,131,0|0|0|0|0|0,True,,
105717,S1_SKILLDAM_DEMON,pet_evolution_id,3,223,8000,115001,1,115454,862,0|0|0|0|0|0,True,,
105718,,pet_evolution_id,3,223,8000,115001,1,115455,131,0|0|0|0|0|0,True,,
105719,,pet_evolution_id,3,223,8000,115001,1,115458,131,0|0|0|0|0|0,True,,
105720,S1_SKILLDAM_FIRE,pet_evolution_id,3,223,8000,115001,1,115462,862,0|0|0|0|0|0,True,,
105721,,pet_evolution_id,3,223,8000,115001,1,115460,131,0|0|0|0|0|0,True,,
105722,,pet_evolution_id,3,223,8000,115001,1,115465,131,0|0|0|0|0|0,True,,
105723,S1_SKILLDAM_ICE,pet_evolution_id,3,224,8000,115001,1,115448,862,0|0|0|0|0|0,True,,
105724,,pet_evolution_id,3,224,8000,115001,1,115451,131,0|0|0|0|0|0,True,,
105725,S1_SKILLDAM_DEMON,pet_evolution_id,3,224,8000,115001,1,115454,862,0|0|0|0|0|0,True,,
105726,,pet_evolution_id,3,224,8000,115001,1,115455,131,0|0|0|0|0|0,True,,
105727,S1_SKILLDAM_ICE,pet_evolution_id,3,224,8000,115001,1,115458,862,0|0|0|0|0|0,True,,
105728,,pet_evolution_id,3,224,8000,115001,1,115462,131,0|0|0|0|0|0,True,,
105733,,pet_evolution_id,3,224,8000,115001,1,115460,131,0|0|0|0|0|0,True,,
105734,,pet_evolution_id,3,224,8000,115001,1,115465,131,0|0|0|0|0|0,True,,
105735,,pet_evolution_id,3,36,8000,115001,1,115448,77,0|0|0|0|0|0,True,,
105736,,pet_evolution_id,3,36,8000,115001,1,115451,77,0|0|0|0|0|0,True,,
105737,,pet_evolution_id,3,36,8000,115001,1,115454,77,0|0|0|0|0|0,True,,
105738,,pet_evolution_id,3,36,8000,115001,1,115455,77,0|0|0|0|0|0,True,,
105739,,pet_evolution_id,3,36,8000,115001,1,115458,77,0|0|0|0|0|0,True,,
105740,S1_EVO_16,pet_evolution_id,3,36,8000,115001,1,115462,4598,0|0|0|0|0|0,True,,
105741,,pet_evolution_id,3,36,8000,115001,1,115460,77,0|0|0|0|0|0,True,,
105742,,pet_evolution_id,3,36,8000,115001,1,115465,77,0|0|0|0|0|0,True,,
105743,,pet_evolution_id,3,29,8000,115001,1,115448,120,0|0|0|0|0|0,True,,
105744,,pet_evolution_id,3,29,8000,115001,1,115451,120,0|0|0|0|0|0,True,,
105745,,pet_evolution_id,3,29,8000,115001,1,115454,120,0|0|0|0|0|0,True,,
105746,S1_SKILLDAM_GRASS,pet_evolution_id,3,29,8000,115001,1,115455,1078,0|0|0|0|0|0,True,,
105747,,pet_evolution_id,3,29,8000,115001,1,115458,120,0|0|0|0|0|0,True,,
105748,,pet_evolution_id,3,29,8000,115001,1,115462,120,0|0|0|0|0|0,True,,
105749,,pet_evolution_id,3,29,8000,115001,1,115460,120,0|0|0|0|0|0,True,,
105750,S1_SKILLDAM_GRASS,pet_evolution_id,3,29,8000,115001,1,115465,1078,0|0|0|0|0|0,True,,
105751,,pet_evolution_id,3,161,8000,115001,1,115448,48,0|0|0|0|0|0,True,,
105752,,pet_evolution_id,3,161,8000,115001,1,115451,48,0|0|0|0|0|0,True,,
105753,,pet_evolution_id,3,161,8000,115001,1,115454,48,0|0|0|0|0|0,True,,
105754,,pet_evolution_id,3,161,8000,115001,1,115455,48,0|0|0|0|0|0,True,,
105755,,pet_evolution_id,3,161,8000,115001,1,115458,48,0|0|0|0|0|0,True,,
105756,,pet_evolution_id,3,161,8000,115001,1,115462,48,0|0|0|0|0|0,True,,
105757,,pet_evolution_id,3,161,8000,115001,1,115460,48,0|0|0|0|0|0,True,,
105758,,pet_evolution_id,3,161,8000,115001,1,115465,48,0|0|0|0|0|0,True,,
105759,,pet_evolution_id,3,162,8000,115001,1,115448,103,0|0|0|0|0|0,True,,
105760,,pet_evolution_id,3,162,8000,115001,1,115451,103,0|0|0|0|0|0,True,,
105761,,pet_evolution_id,3,162,8000,115001,1,115454,103,0|0|0|0|0|0,True,,
105762,,pet_evolution_id,3,162,8000,115001,1,115455,103,0|0|0|0|0|0,True,,
105763,,pet_evolution_id,3,162,8000,115001,1,115458,103,0|0|0|0|0|0,True,,
105764,,pet_evolution_id,3,162,8000,115001,1,115462,103,0|0|0|0|0|0,True,,
105765,,pet_evolution_id,3,162,8000,115001,1,115460,103,0|0|0|0|0|0,True,,
105766,,pet_evolution_id,3,162,8000,115001,1,115465,103,0|0|0|0|0|0,True,,
105767,,pet_evolution_id,3,73,8000,115001,1,115448,56,0|0|0|0|0|0,True,,
105768,,pet_evolution_id,3,73,8000,115001,1,115451,56,0|0|0|0|0|0,True,,
105769,,pet_evolution_id,3,73,8000,115001,1,115454,56,0|0|0|0|0|0,True,,
105770,,pet_evolution_id,3,73,8000,115001,1,115455,56,0|0|0|0|0|0,True,,
105775,,pet_evolution_id,3,73,8000,115001,1,115458,56,0|0|0|0|0|0,True,,
105776,,pet_evolution_id,3,73,8000,115001,1,115462,56,0|0|0|0|0|0,True,,
105777,S1_SKILLDAM_ELECTRIC,pet_evolution_id,3,73,8000,115001,1,115460,726,0|0|0|0|0|0,True,,
105778,,pet_evolution_id,3,73,8000,115001,1,115465,56,0|0|0|0|0|0,True,,
105779,,pet_evolution_id,3,128,8000,115001,1,115448,56,0|0|0|0|0|0,True,,
105780,,pet_evolution_id,3,128,8000,115001,1,115451,56,0|0|0|0|0|0,True,,
105781,,pet_evolution_id,3,128,8000,115001,1,115454,56,0|0|0|0|0|0,True,,
105782,,pet_evolution_id,3,128,8000,115001,1,115455,56,0|0|0|0|0|0,True,,
105783,,pet_evolution_id,3,128,8000,115001,1,115458,56,0|0|0|0|0|0,True,,
105784,,pet_evolution_id,3,128,8000,115001,1,115462,56,0|0|0|0|0|0,True,,
105785,S1_SKILLDAM_ELECTRIC,pet_evolution_id,3,128,8000,115001,1,115460,726,0|0|0|0|0|0,True,,
105786,,pet_evolution_id,3,128,8000,115001,1,115465,56,0|0|0|0|0|0,True,,
105787,,pet_evolution_id,3,74,8000,115001,1,115448,56,0|0|0|0|0|0,True,,
105788,,pet_evolution_id,3,74,8000,115001,1,115451,56,0|0|0|0|0|0,True,,
105789,,pet_evolution_id,3,74,8000,115001,1,115454,56,0|0|0|0|0|0,True,,
105790,,pet_evolution_id,3,74,8000,115001,1,115455,56,0|0|0|0|0|0,True,,
105791,,pet_evolution_id,3,74,8000,115001,1,115458,56,0|0|0|0|0|0,True,,
105792,,pet_evolution_id,3,74,8000,115001,1,115462,56,0|0|0|0|0|0,True,,
105793,S1_SKILLDAM_ELECTRIC,pet_evolution_id,3,74,8000,115001,1,115460,726,0|0|0|0|0|0,True,,
105794,,pet_evolution_id,3,74,8000,115001,1,115465,56,0|0|0|0|0|0,True,,
105795,,pet_evolution_id,3,163,8000,115001,1,115448,120,0|0|0|0|0|0,True,,
105796,,pet_evolution_id,3,163,8000,115001,1,115451,120,0|0|0|0|0|0,True,,
105797,,pet_evolution_id,3,163,8000,115001,1,115454,120,0|0|0|0|0|0,True,,
105798,,pet_evolution_id,3,163,8000,115001,1,115455,120,0|0|0|0|0|0,True,,
105799,,pet_evolution_id,3,163,8000,115001,1,115458,120,0|0|0|0|0|0,True,,
105800,,pet_evolution_id,3,163,8000,115001,1,115462,120,0|0|0|0|0|0,True,,
105801,S1_SKILLDAM_ELECTRIC,pet_evolution_id,3,163,8000,115001,1,115460,1078,0|0|0|0|0|0,True,,
105802,,pet_evolution_id,3,163,8000,115001,1,115465,120,0|0|0|0|0|0,True,,
105803,,pet_evolution_id,3,75,8000,115001,1,115448,56,0|0|0|0|0|0,True,,
105804,,pet_evolution_id,3,75,8000,115001,1,115451,56,0|0|0|0|0|0,True,,
105805,,pet_evolution_id,3,75,8000,115001,1,115454,56,0|0|0|0|0|0,True,,
105806,,pet_evolution_id,3,75,8000,115001,1,115455,56,0|0|0|0|0|0,True,,
105807,,pet_evolution_id,3,75,8000,115001,1,115458,56,0|0|0|0|0|0,True,,
105808,,pet_evolution_id,3,75,8000,115001,1,115462,56,0|0|0|0|0|0,True,,
105809,S1_SKILLDAM_ELECTRIC,pet_evolution_id,3,75,8000,115001,1,115460,726,0|0|0|0|0|0,True,,
105810,,pet_evolution_id,3,75,8000,115001,1,115465,56,0|0|0|0|0|0,True,,
105811,,pet_evolution_id,3,72,8000,115001,1,115448,39,0|0|0|0|0|0,True,,
105812,,pet_evolution_id,3,72,8000,115001,1,115451,39,0|0|0|0|0|0,True,,
105817,,pet_evolution_id,3,72,8000,115001,1,115454,39,0|0|0|0|0|0,True,,
105818,,pet_evolution_id,3,72,8000,115001,1,115455,39,0|0|0|0|0|0,True,,
105819,,pet_evolution_id,3,72,8000,115001,1,115458,39,0|0|0|0|0|0,True,,
105820,,pet_evolution_id,3,72,8000,115001,1,115462,39,0|0|0|0|0|0,True,,
105821,S1_EVO_17,pet_evolution_id,3,72,8000,115001,1,115460,2322,0|0|0|0|0|0,True,,
105822,,pet_evolution_id,3,72,8000,115001,1,115465,39,0|0|0|0|0|0,True,,
105823,,pet_evolution_id,3,103,8000,115001,1,115448,111,0|0|0|0|0|0,True,,
105824,,pet_evolution_id,3,103,8000,115001,1,115451,111,0|0|0|0|0|0,True,,
105825,,pet_evolution_id,3,103,8000,115001,1,115454,111,0|0|0|0|0|0,True,,
105826,,pet_evolution_id,3,103,8000,115001,1,115455,111,0|0|0|0|0|0,True,,
105827,,pet_evolution_id,3,103,8000,115001,1,115458,111,0|0|0|0|0|0,True,,
105828,,pet_evolution_id,3,103,8000,115001,1,115462,111,0|0|0|0|0|0,True,,
105829,S1_SKILLDAM_ELECTRIC,pet_evolution_id,3,103,8000,115001,1,115460,1437,0|0|0|0|0|0,True,,
105830,,pet_evolution_id,3,103,8000,115001,1,115465,111,0|0|0|0|0|0,True,,
105831,,pet_evolution_id,3,145,8000,115001,1,115448,52,0|0|0|0|0|0,True,,
105832,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,145,8000,115001,1,115451,1089,0|0|0|0|0|0,True,,
105833,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,145,8000,115001,1,115454,52,0|0|0|0|0|0,True,,
105834,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,145,8000,115001,1,115455,52,0|0|0|0|0|0,True,,
105835,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,145,8000,115001,1,115458,52,0|0|0|0|0|0,True,,
105836,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,145,8000,115001,1,115462,52,0|0|0|0|0|0,True,,
105837,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,145,8000,115001,1,115460,52,0|0|0|0|0|0,True,,
105838,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,145,8000,115001,1,115465,52,0|0|0|0|0|0,True,,
105839,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,143,8000,115001,1,115448,52,0|0|0|0|0|0,True,,
105840,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,143,8000,115001,1,115451,1089,0|0|0|0|0|0,True,,
105841,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,143,8000,115001,1,115454,52,0|0|0|0|0|0,True,,
105842,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,143,8000,115001,1,115455,52,0|0|0|0|0|0,True,,
105843,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,143,8000,115001,1,115458,52,0|0|0|0|0|0,True,,
105844,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,143,8000,115001,1,115462,52,0|0|0|0|0|0,True,,
105845,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,143,8000,115001,1,115460,52,0|0|0|0|0|0,True,,
105846,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,143,8000,115001,1,115465,52,0|0|0|0|0|0,True,,
105847,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,180,8000,115001,1,115448,52,0|0|0|0|0|0,True,,
105848,S1_SKILLDAM_MECHANIC,pet_evolution_id,3,180,8000,115001,1,115451,1089,0|0|0|0|0|0,True,,
105849,,pet_evolution_id,3,180,8000,115001,1,115454,52,0|0|0|0|0|0,True,,
105850,,pet_evolution_id,3,180,8000,115001,1,115455,52,0|0|0|0|0|0,True,,
105851,,pet_evolution_id,3,180,8000,115001,1,115458,52,0|0|0|0|0|0,True,,
105852,,pet_evolution_id,3,180,8000,115001,1,115462,52,0|0|0|0|0|0,True,,
105853,,pet_evolution_id,3,180,8000,115001,1,115460,52,0|0|0|0|0|0,True,,
105854,,pet_evolution_id,3,180,8000,115001,1,115465,52,0|0|0|0|0|0,True,,
105859,S1_SKILLDAM_MOE,pet_evolution_id,3,108,8000,115001,1,115448,1089,0|0|0|0|0|0,True,,
105860,,pet_evolution_id,3,108,8000,115001,1,115451,52,0|0|0|0|0|0,True,,
105861,,pet_evolution_id,3,108,8000,115001,1,115454,52,0|0|0|0|0|0,True,,
105862,,pet_evolution_id,3,108,8000,115001,1,115455,52,0|0|0|0|0|0,True,,
105863,,pet_evolution_id,3,108,8000,115001,1,115458,52,0|0|0|0|0|0,True,,
105864,S1_SKILLDAM_MOE,pet_evolution_id,3,108,8000,115001,1,115462,1089,0|0|0|0|0|0,True,,
105865,,pet_evolution_id,3,108,8000,115001,1,115460,52,0|0|0|0|0|0,True,,
105866,,pet_evolution_id,3,108,8000,115001,1,115465,52,0|0|0|0|0|0,True,,
105867,S1_SKILLDAM_MOE,pet_evolution_id,3,85,8000,115001,1,115448,1089,0|0|0|0|0|0,True,,
105868,,pet_evolution_id,3,85,8000,115001,1,115451,52,0|0|0|0|0|0,True,,
105869,,pet_evolution_id,3,85,8000,115001,1,115454,52,0|0|0|0|0|0,True,,
105870,,pet_evolution_id,3,85,8000,115001,1,115455,52,0|0|0|0|0|0,True,,
105871,,pet_evolution_id,3,85,8000,115001,1,115458,52,0|0|0|0|0|0,True,,
105872,S1_SKILLDAM_MOE,pet_evolution_id,3,85,8000,115001,1,115462,1089,0|0|0|0|0|0,True,,
105873,,pet_evolution_id,3,85,8000,115001,1,115460,52,0|0|0|0|0|0,True,,
105874,,pet_evolution_id,3,85,8000,115001,1,115465,52,0|0|0|0|0|0,True,,
105875,S1_SKILLDAM_MOE,pet_evolution_id,3,131,8000,115001,1,115448,1089,0|0|0|0|0|0,True,,
105876,,pet_evolution_id,3,131,8000,115001,1,115451,52,0|0|0|0|0|0,True,,
105877,,pet_evolution_id,3,131,8000,115001,1,115454,52,0|0|0|0|0|0,True,,
105878,,pet_evolution_id,3,131,8000,115001,1,115455,52,0|0|0|0|0|0,True,,
105879,,pet_evolution_id,3,131,8000,115001,1,115458,52,0|0|0|0|0|0,True,,
105880,S1_SKILLDAM_MOE,pet_evolution_id,3,131,8000,115001,1,115462,1089,0|0|0|0|0|0,True,,
105881,,pet_evolution_id,3,131,8000,115001,1,115460,52,0|0|0|0|0|0,True,,
105882,,pet_evolution_id,3,131,8000,115001,1,115465,52,0|0|0|0|0|0,True,,
105883,,pet_evolution_id,3,218|205|118|202|203|204,8000,115001,1,115448,103,0|0|0|0|0|0,True,,
105884,,pet_evolution_id,3,218|205|118|202|203|204,8000,115001,1,115451,103,0|0|0|0|0|0,True,,
105885,,pet_evolution_id,3,218|205|118|202|203|204,8000,115001,1,115454,103,0|0|0|0|0|0,True,,
105886,,pet_evolution_id,3,218|205|118|202|203|204,8000,115001,1,115455,103,0|0|0|0|0|0,True,,
105887,S1_SKILLDAM_STONE,pet_evolution_id,3,218|205|118|202|203|204,8000,115001,1,115458,2155,0|0|0|0|0|0,True,,
105888,,pet_evolution_id,3,218|205|118|202|203|204,8000,115001,1,115462,103,0|0|0|0|0|0,True,,
105889,,pet_evolution_id,3,218|205|118|202|203|204,8000,115001,1,115460,103,0|0|0|0|0|0,True,,
105890,,pet_evolution_id,3,218|205|118|202|203|204,8000,115001,1,115465,103,0|0|0|0|0|0,True,,
105891,,pet_evolution_id,3,182,8000,115001,1,115448,120,0|0|0|0|0|0,True,,
105892,,pet_evolution_id,3,182,8000,115001,1,115451,120,0|0|0|0|0|0,True,,
105893,,pet_evolution_id,3,182,8000,115001,1,115454,120,0|0|0|0|0|0,True,,
105894,S1_SKILLDAM_GRASS,pet_evolution_id,3,182,8000,115001,1,115455,1078,0|0|0|0|0|0,True,,
105895,,pet_evolution_id,3,182,8000,115001,1,115458,120,0|0|0|0|0|0,True,,
